vru+line,date,q_start,q_exit,q_time,ser_start,ser_exit,ser_time,server,caja
AA0216,991229,9:16:26,9:17:18,52,9:17:17,9:30:14,777,Z2NIRIT,1
AA0216,991229,9:30:01,9:30:19,18,9:30:19,9:33:34,195,Z2NIRIT,1
AA0216,991229,0:00:00,0:00:00,0,9:36:21,9:37:52,91,Z2NIRIT,1
AA0216,991229,0:00:00,0:00:00,0,9:48:42,10:15:26,1604,Z2NIRIT,1
AA0216,991229,0:00:00,0:00:00,0,10:11:59,10:30:31,1112,Z2SPIEGEL,2
AA0216,991229,10:30:26,10:30:42,16,10:30:42,10:48:51,1089,Z2SPIEGEL,1
AA0216,991229,10:51:27,10:51:43,16,10:51:43,10:58:57,434,Z2SPIEGEL,1
AA0216,991229,0:00:00,0:00:00,0,10:59:17,11:07:49,512,Z2NIRIT,1
AA0216,991229,0:00:00,0:00:00,0,11:11:10,11:12:12,62,Z2NIRIT,1
AA0216,991229,0:00:00,0:00:00,0,11:15:46,11:17:35,109,Z2NIRIT,1
AA0216,991229,0:00:00,0:00:00,0,11:38:56,11:40:00,64,Z2NIRIT,1
AA0216,991229,11:50:45,11:59:54,549,11:59:54,12:03:32,218,Z2SPIEGEL,1
AA0216,991229,0:00:00,0:00:00,0,12:10:00,12:11:43,103,Z2SPIEGEL,1
AA0216,991229,12:13:57,12:16:06,129,12:16:06,12:29:33,807,Z2SPIEGEL,1
AA0216,991229,0:00:00,0:00:00,0,12:37:51,12:54:31,1000,Z2SPIEGEL,1
AA0216,991229,0:00:00,0:00:00,0,13:05:34,13:09:07,213,Z2NIRIT,1
AA0216,991229,0:00:00,0:00:00,0,13:37:13,13:40:00,167,Z2SPIEGEL,1
AA0216,991229,0:00:00,0:00:00,0,13:47:08,14:00:49,821,Z2SPIEGEL,1
AA0216,991229,13:51:10,13:52:34,84,13:52:34,13:54:09,95,Z2NIRIT,2
AA0216,991229,13:59:26,14:00:54,88,14:00:53,14:25:07,1454,Z2SPIEGEL,1
AA0216,991229,0:00:00,0:00:00,0,14:12:16,14:13:47,91,Z2NIRIT,2
AA0216,991229,14:33:01,14:34:32,91,14:34:32,14:36:50,138,Z2SPIEGEL,1
AA0216,991229,0:00:00,0:00:00,0,14:46:23,14:51:08,285,Z2NIRIT,1
AA0216,991229,14:49:29,14:51:12,103,14:51:12,15:05:23,851,Z2NIRIT,1
AA0216,991229,14:53:33,14:57:48,255,14:57:48,15:04:45,417,Z2ARIE,2
AA0216,991229,0:00:00,0:00:00,0,15:17:56,15:22:24,268,Z2NIRIT,1
AA0216,991229,15:20:57,15:22:29,92,15:22:29,15:28:48,379,Z2NIRIT,1
AA0216,991229,0:00:00,0:00:00,0,15:40:27,16:00:26,1199,Z2NIRIT,1
AA0216,991229,15:45:51,15:46:00,9,15:45:58,16:08:22,1344,Z2ARIE,2
AA0216,991229,16:06:35,16:08:27,112,16:08:26,16:11:21,175,Z2ARIE,1
AA0216,991229,0:00:00,0:00:00,0,16:15:23,16:22:48,445,Z2ARIE,1
AA0216,991229,16:17:28,16:22:53,325,16:22:52,16:36:18,806,Z2ARIE,1
AA0216,991229,16:26:01,16:27:42,101,16:27:42,16:29:09,87,Z2ELINOR,2
AA0216,991229,0:00:00,0:00:00,0,16:39:07,16:40:10,63,Z2ELINOR,1
AA0216,991229,0:00:00,0:00:00,0,16:47:09,16:51:36,267,Z2ARIE,1
AA0216,991229,0:00:00,0:00:00,0,16:55:05,17:09:38,873,Z2ARIE,1
AA0216,991229,0:00:00,0:00:00,0,17:13:37,17:16:26,169,Z2ELINOR,1
AA0216,991229,0:00:00,0:00:00,0,17:23:12,17:24:07,55,Z2ELINOR,1
AA0216,991229,0:00:00,0:00:00,0,17:43:21,17:49:46,385,Z2ELINOR,1
AA0216,991229,17:52:06,17:52:40,34,17:52:40,18:24:32,1912,Z2ASSAF,1
AA0216,991229,0:00:00,0:00:00,0,18:14:52,18:15:51,59,Z2EYAL,2
AA0216,991229,0:00:00,0:00:00,0,18:29:51,18:31:06,75,Z2ELINOR,1
AA0216,991229,0:00:00,0:00:00,0,18:48:04,18:50:58,174,Z2ASSAF,1
AA0216,991229,0:00:00,0:00:00,0,18:55:29,19:08:56,807,Z2ELINOR,1
AA0216,991229,19:02:52,19:05:43,171,19:05:43,19:12:03,380,Z2EYAL,2
AA0216,991229,0:00:00,0:00:00,0,19:19:32,19:22:07,155,Z2EYAL,1
AA0216,991229,19:26:50,19:28:51,121,19:28:50,19:46:18,1048,Z2ELINOR,1
AA0216,991229,0:00:00,0:00:00,0,19:46:45,20:27:30,2445,Z2ELINOR,1
AA0216,991229,20:18:01,20:20:11,130,20:20:10,20:26:06,356,Z2EYAL,2
AA0216,991229,0:00:00,0:00:00,0,20:30:47,20:33:01,134,Z2ELINOR,1
AA0216,991229,0:00:00,0:00:00,0,20:38:39,20:41:12,153,Z2ELINOR,1
AA0216,991229,0:00:00,0:00:00,0,20:56:41,21:00:32,231,Z2EYAL,1
AA0216,991229,0:00:00,0:00:00,0,21:02:07,21:12:01,594,Z2ELINOR,1
AA0216,991229,21:10:41,21:12:06,85,21:12:05,21:22:04,599,Z2ELINOR,1
AA0216,991229,0:00:00,0:00:00,0,21:28:12,21:40:07,715,Z2ELINOR,1
AA0216,991229,0:00:00,0:00:00,0,21:37:05,21:58:16,1271,Z2EYAL,2
AA0216,991229,0:00:00,0:00:00,0,21:50:10,21:52:00,110,Z2ELINOR,2
AA0216,991229,0:00:00,0:00:00,0,21:59:11,22:19:11,1200,Z2ELINOR,1
AA0216,991229,22:00:25,22:04:14,229,22:04:13,22:13:59,586,Z2ASSAF,2
AA0216,991229,22:12:40,22:14:11,91,22:14:11,22:20:47,396,Z2EYAL,2
AA0216,991229,0:00:00,0:00:00,0,22:22:19,22:28:49,390,Z2ELINOR,1
AA0216,991229,22:33:19,22:34:11,52,22:34:10,22:42:03,473,Z2ASSAF,1
AA0216,991229,22:35:16,22:36:40,84,22:36:39,22:38:35,116,Z2ELINOR,2
AA0216,991229,0:00:00,0:00:00,0,22:39:44,22:41:05,81,Z2EYAL,2
AA0216,991229,0:00:00,0:00:00,0,22:44:47,22:48:32,225,Z2EYAL,1
AA0216,991229,0:00:00,0:00:00,0,23:02:17,23:04:17,120,Z2ELINOR,1
AA0216,991229,0:00:00,0:00:00,0,23:08:37,23:27:06,1109,Z2ASSAF,1
AA0216,991229,0:00:00,0:00:00,0,23:18:51,23:28:29,578,Z2EYAL,2
AA0216,991229,0:00:00,0:00:00,0,23:31:15,23:45:44,869,Z2ASSAF,1
AA0216,991229,0:00:00,0:00:00,0,23:49:49,23:54:29,280,Z2EYAL,1
AA0216,991229,0:00:00,0:00:00,0,23:56:56,0:00:31,215,Z2ELINOR,1
AA0216,991230,0:00:00,0:00:00,0,7:20:38,7:29:35,537,Z2ASSAF,1
AA0216,991230,9:06:13,9:09:04,171,9:09:03,9:21:57,774,Z2LIOR,1
AA0216,991230,9:31:47,9:36:59,312,9:36:58,9:41:47,289,Z2EYAL,1
AA0216,991230,0:00:00,0:00:00,0,9:39:56,9:52:38,762,Z2ASSAF,2
AA0216,991230,0:00:00,0:00:00,0,9:53:43,9:55:17,94,Z2ASSAF,1
AA0216,991230,9:54:51,9:55:19,28,9:55:18,9:57:50,152,Z2LIOR,1
AA0216,991230,0:00:00,0:00:00,0,10:02:07,10:09:49,462,Z2EYAL,1
AA0216,991230,0:00:00,0:00:00,0,10:26:05,10:28:51,166,Z2ASSAF,1
AA0216,991230,0:00:00,0:00:00,0,12:32:32,12:34:20,108,Z2ASSAF,1
AA0216,991230,0:00:00,0:00:00,0,12:48:34,12:49:08,34,Z2EYAL,1
AA0216,991230,0:00:00,0:00:00,0,12:55:50,13:00:07,257,Z2EYAL,1
AA0216,991230,0:00:00,0:00:00,0,13:06:16,13:11:45,329,Z2ASSAF,1
AA0216,991230,13:17:03,13:17:50,47,13:17:49,13:30:28,759,Z2LIOR,1
AA0216,991230,0:00:00,0:00:00,0,13:32:36,13:38:35,359,Z2EYAL,1
AA0216,991230,0:00:00,0:00:00,0,14:03:44,14:09:59,375,Z2ASSAF,1
AA0216,991230,0:00:00,0:00:00,0,14:20:37,14:24:23,226,Z2EYAL,1
AA0216,991230,0:00:00,0:00:00,0,14:38:57,14:41:30,153,Z2EYAL,1
AA0216,991230,0:00:00,0:00:00,0,15:39:58,15:41:52,114,Z2OFERZ,1
AA0216,991230,15:42:03,15:50:52,529,15:50:51,15:54:06,195,Z2EYAL,1
AA0216,991230,15:59:03,16:05:57,414,16:05:56,16:11:39,343,Z2OFERZ,1
AA0216,991230,16:06:26,16:07:57,91,16:07:56,16:08:20,24,Z2NIRIT,2
AA0216,991230,16:10:35,16:10:54,19,16:10:54,16:22:43,709,Z2NIRIT,2
AA0216,991230,0:00:00,0:00:00,0,16:34:57,16:48:36,819,Z2OFERZ,1
AA0216,991230,16:42:15,16:49:24,429,16:49:24,17:14:25,1501,Z2OFERZ,1
AA0216,991230,17:06:39,17:08:19,100,17:08:19,17:10:02,103,Z2NIRIT,2
AA0216,991230,0:00:00,0:00:00,0,17:31:39,17:46:02,863,Z2NIRIT,1
AA0216,991230,17:44:50,17:46:09,79,17:46:08,17:50:58,290,Z2NIRIT,1
AA0216,991230,17:49:15,17:51:03,108,17:51:03,18:06:02,899,Z2NIRIT,1
AA0216,991230,0:00:00,0:00:00,0,18:00:33,18:02:34,121,Z2OFERZ,2
AA0216,991230,0:00:00,0:00:00,0,18:13:39,18:24:21,642,Z2OFERZ,1
AA0216,991230,0:00:00,0:00:00,0,18:21:26,18:24:03,157,Z2NIRIT,2
AA0216,991230,0:00:00,0:00:00,0,18:37:50,18:43:57,367,Z2NIRIT,1
AA0216,991230,0:00:00,0:00:00,0,18:38:34,18:43:12,278,Z2OFERZ,2
AA0216,991230,0:00:00,0:00:00,0,18:47:30,18:51:57,267,Z2NIRIT,1
AA0216,991230,0:00:00,0:00:00,0,18:55:21,19:03:43,502,Z2NIRIT,1
AA0216,991230,0:00:00,0:00:00,0,19:20:59,19:25:02,243,Z2ARIE,1
AA0216,991230,0:00:00,0:00:00,0,19:41:14,19:49:22,488,Z2ARIE,1
AA0216,991230,0:00:00,0:00:00,0,20:17:39,20:20:26,167,Z2NIRIT,1
AA0216,991230,0:00:00,0:00:00,0,20:30:26,20:35:21,295,Z2NIRIT,1
AA0216,991230,0:00:00,0:00:00,0,20:43:45,20:45:37,112,Z2NIRIT,1
AA0216,991230,0:00:00,0:00:00,0,21:01:31,21:05:01,210,Z2NIRIT,1
AA0216,991230,0:00:00,0:00:00,0,21:53:22,21:56:13,171,Z2NIRIT,1
AA0216,991230,0:00:00,0:00:00,0,22:05:47,22:09:11,204,Z2NIRIT,1
AA0216,991230,22:12:54,22:14:41,107,22:14:40,22:54:47,2407,Z2ARIE,1
AA0216,991230,0:00:00,0:00:00,0,23:04:15,23:04:45,30,Z2NIRIT,1
AA0216,991230,23:27:52,23:28:28,36,23:28:27,23:33:37,310,Z2ARIE,1
AA0216,991230,0:00:00,0:00:00,0,23:37:04,23:40:23,199,Z2NIRIT,1
AA0216,991230,23:56:53,23:57:41,48,23:57:40,0:02:53,313,Z2ARIE,1
AA0216,991231,0:00:00,0:00:00,0,7:07:41,7:09:15,94,Z2ELINOR,1
AA0216,991231,0:00:00,0:00:00,0,8:11:40,8:15:15,215,Z2ARIE,1
AA0216,991231,0:00:00,0:00:00,0,8:19:10,8:22:35,205,Z2ARIE,1
AA0216,991231,8:22:09,8:22:34,25,8:22:33,8:24:05,92,Z2ELINOR,2
AA0216,991231,0:00:00,0:00:00,0,8:30:41,8:40:51,610,Z2ELINOR,1
AA0216,991231,0:00:00,0:00:00,0,8:54:48,8:56:27,99,Z2ELINOR,1
AA0216,991231,0:00:00,0:00:00,0,8:59:06,9:04:33,327,Z2ELINOR,1
AA0216,991231,0:00:00,0:00:00,0,9:54:58,9:58:51,233,Z2ELINOR,1
AA0216,991231,0:00:00,0:00:00,0,10:06:21,10:18:47,746,Z2ARIE,1
AA0216,991231,0:00:00,0:00:00,0,10:17:58,10:21:18,200,Z2ELINOR,2
AA0216,991231,0:00:00,0:00:00,0,10:23:23,10:27:00,217,Z2ELINOR,1
AA0216,991231,0:00:00,0:00:00,0,11:10:28,11:20:16,588,Z2ELINOR,1
AA0216,991231,11:25:21,11:32:24,423,11:32:23,11:35:11,168,Z2ELINOR,1
AA0216,991231,11:40:46,11:41:44,58,11:41:43,11:51:52,609,Z2ARIE,1
AA0216,991231,0:00:00,0:00:00,0,12:38:03,12:41:07,184,Z2ARIE,1
AA0216,991231,0:00:00,0:00:00,0,12:59:18,13:05:47,389,Z2ARIE,1
AA0216,991231,0:00:00,0:00:00,0,13:18:13,13:18:30,17,Z2ARIE,1
AA0216,991231,0:00:00,0:00:00,0,13:47:03,13:56:16,553,Z2ELINOR,1
